system:index,FID,mean,.geo
00000000000000000039,97.0,0.09953584522008896,"{""type"":""Point"",""coordinates"":[29.926262833960642,-29.662347176830085]}"
0000000000000000003a,99.0,-0.12710177898406982,"{""type"":""Point"",""coordinates"":[29.969774666469103,-29.623189449306953]}"
0000000000000000003b,100.0,0.056608133018016815,"{""type"":""Point"",""coordinates"":[29.97658597548965,-29.706526652714366]}"
0000000000000000003c,102.0,-0.07564844191074371,"{""type"":""Point"",""coordinates"":[30.1028332524548,-29.59090384895029]}"
0000000000000000003d,103.0,0.07348202913999557,"{""type"":""Point"",""coordinates"":[30.499645315433376,-29.282026866319452]}"
0000000000000000003e,104.0,0.05225289240479469,"{""type"":""Point"",""coordinates"":[29.92469043653307,-29.700169163327423]}"
0000000000000000003f,106.0,0.051220715045928955,"{""type"":""Point"",""coordinates"":[29.984509285951578,-29.710794690804583]}"
00000000000000000040,107.0,-0.10369736701250076,"{""type"":""Point"",""coordinates"":[29.9593916471836,-29.661267563120003]}"
00000000000000000041,108.0,0.018375130370259285,"{""type"":""Point"",""coordinates"":[30.274670199223156,-29.26163553329843]}"
00000000000000000042,109.0,-0.019765662029385567,"{""type"":""Point"",""coordinates"":[30.24173123647591,-29.252085105730746]}"
00000000000000000043,113.0,0.07262730598449707,"{""type"":""Point"",""coordinates"":[29.98525286688975,-29.6166750857613]}"
00000000000000000044,114.0,0.04428251087665558,"{""type"":""Point"",""coordinates"":[30.26077089896633,-29.236742914054204]}"
00000000000000000045,118.0,0.06016451120376587,"{""type"":""Point"",""coordinates"":[30.462719525134535,-29.264551784269702]}"
00000000000000000046,119.0,-0.03826373815536499,"{""type"":""Point"",""coordinates"":[30.006510550292283,-29.714557861237537]}"
00000000000000000047,121.0,-0.030134307220578194,"{""type"":""Point"",""coordinates"":[29.933912825088115,-29.68133970686333]}"
00000000000000000048,122.0,0.05794406682252884,"{""type"":""Point"",""coordinates"":[30.336683118020662,-29.231811544756912]}"
00000000000000000049,123.0,0.19951491057872772,"{""type"":""Point"",""coordinates"":[30.50462094674815,-29.239113747469723]}"
0000000000000000004a,124.0,-0.0468418188393116,"{""type"":""Point"",""coordinates"":[30.523157189454867,-29.266536901392985]}"
0000000000000000004b,125.0,-0.10081720352172852,"{""type"":""Point"",""coordinates"":[30.058924953109926,-29.599003277089007]}"
0000000000000000004c,126.0,0.05612782761454582,"{""type"":""Point"",""coordinates"":[29.971931651846642,-29.71517211467499]}"
0000000000000000004d,128.0,0.08639366179704666,"{""type"":""Point"",""coordinates"":[30.066214847324705,-29.576171232864155]}"
0000000000000000004e,129.0,-0.017325391992926598,"{""type"":""Point"",""coordinates"":[30.084370261776705,-29.57494629886163]}"
0000000000000000004f,130.0,0.11019867658615112,"{""type"":""Point"",""coordinates"":[30.349397922204346,-29.235632993102286]}"
00000000000000000050,131.0,0.04873914644122124,"{""type"":""Point"",""coordinates"":[30.284760666925994,-29.262002218964557]}"
00000000000000000051,132.0,-0.025242866948246956,"{""type"":""Point"",""coordinates"":[30.10953366218386,-29.581375190466545]}"
00000000000000000052,134.0,0.07961450517177582,"{""type"":""Point"",""coordinates"":[29.982209840065384,-29.701779914877015]}"
00000000000000000053,136.0,0.029915641993284225,"{""type"":""Point"",""coordinates"":[30.00756729163683,-29.720249326595138]}"
00000000000000000054,137.0,-0.10465357452630997,"{""type"":""Point"",""coordinates"":[29.962210123915142,-29.675773988478994]}"
00000000000000000055,138.0,0.009237600490450859,"{""type"":""Point"",""coordinates"":[30.507783553014413,-29.29037362918684]}"
00000000000000000056,140.0,0.0470777302980423,"{""type"":""Point"",""coordinates"":[30.08888527979008,-29.564318577533886]}"
00000000000000000057,141.0,0.041387300938367844,"{""type"":""Point"",""coordinates"":[30.287090086591498,-29.25094524601865]}"
00000000000000000058,144.0,-0.05131686106324196,"{""type"":""Point"",""coordinates"":[30.00859696115741,-29.724955289877396]}"
00000000000000000059,145.0,0.15157335996627808,"{""type"":""Point"",""coordinates"":[30.482964373728702,-29.258240318545038]}"
0000000000000000005a,147.0,0.0788470208644867,"{""type"":""Point"",""coordinates"":[30.076545658212275,-29.590179328140096]}"
0000000000000000005b,148.0,0.15118813514709473,"{""type"":""Point"",""coordinates"":[30.47127809021807,-29.288827443375872]}"
0000000000000000005c,149.0,0.06350188702344894,"{""type"":""Point"",""coordinates"":[30.458655169304024,-29.30309598243035]}"
0000000000000000005d,150.0,0.036490969359874725,"{""type"":""Point"",""coordinates"":[29.968760583439153,-29.638906355666883]}"
0000000000000000005e,152.0,-0.02197730913758278,"{""type"":""Point"",""coordinates"":[29.953058675958847,-29.653202804419468]}"
0000000000000000005f,153.0,-0.04511980712413788,"{""type"":""Point"",""coordinates"":[30.015746178133593,-29.72255160229178]}"
00000000000000000060,154.0,-0.08048900216817856,"{""type"":""Point"",""coordinates"":[29.911246462675734,-29.698817483105735]}"
00000000000000000061,155.0,-0.07691065222024918,"{""type"":""Point"",""coordinates"":[30.324287209895658,-29.269507301972517]}"
00000000000000000062,158.0,-0.015891490504145622,"{""type"":""Point"",""coordinates"":[29.9954351154104,-29.70709031494227]}"
00000000000000000063,159.0,0.024320032447576523,"{""type"":""Point"",""coordinates"":[30.316193096057585,-29.272044883680405]}"
00000000000000000064,160.0,-0.11980859190225601,"{""type"":""Point"",""coordinates"":[30.290544174172748,-29.281811881245716]}"
00000000000000000065,163.0,0.16045722365379333,"{""type"":""Point"",""coordinates"":[30.47614906407871,-29.272087245110097]}"
00000000000000000066,165.0,0.07568565756082535,"{""type"":""Point"",""coordinates"":[30.281403686123703,-29.276548576744993]}"
00000000000000000067,166.0,0.0048323324881494045,"{""type"":""Point"",""coordinates"":[29.91272803226408,-29.666813317397875]}"
00000000000000000068,168.0,-0.07872137427330017,"{""type"":""Point"",""coordinates"":[30.318666884888728,-29.22774388285605]}"
00000000000000000069,169.0,0.1456574946641922,"{""type"":""Point"",""coordinates"":[30.284398306919524,-29.269526061148326]}"
0000000000000000006a,170.0,0.13790851831436157,"{""type"":""Point"",""coordinates"":[29.9793418089394,-29.620233828190436]}"
0000000000000000006b,171.0,-0.06904570013284683,"{""type"":""Point"",""coordinates"":[30.06257200899945,-29.60749175578635]}"
0000000000000000006c,173.0,0.054864320904016495,"{""type"":""Point"",""coordinates"":[30.329050192286704,-29.236768218799842]}"
0000000000000000006d,174.0,0.08902452141046524,"{""type"":""Point"",""coordinates"":[30.27051850997537,-29.20953540739003]}"
0000000000000000006e,175.0,0.09147016704082489,"{""type"":""Point"",""coordinates"":[29.98153242134881,-29.68568862962161]}"
0000000000000000006f,176.0,-0.03517020866274834,"{""type"":""Point"",""coordinates"":[30.317936681805637,-29.238126253439727]}"
00000000000000000070,179.0,-0.040368836373090744,"{""type"":""Point"",""coordinates"":[30.239362807845314,-29.246551308088794]}"
00000000000000000071,182.0,0.011303049512207508,"{""type"":""Point"",""coordinates"":[30.266220420606437,-29.260253940528536]}"
00000000000000000072,184.0,-0.09122203290462494,"{""type"":""Point"",""coordinates"":[30.33209584542456,-29.228191680426544]}"
00000000000000000073,186.0,0.04127403721213341,"{""type"":""Point"",""coordinates"":[30.277264388913725,-29.273759822908954]}"
00000000000000000074,187.0,0.014544838108122349,"{""type"":""Point"",""coordinates"":[29.928421893193565,-29.69044762618306]}"
00000000000000000075,189.0,0.13796015083789825,"{""type"":""Point"",""coordinates"":[29.981564171400155,-29.625772932487344]}"
00000000000000000076,190.0,-0.06877865642309189,"{""type"":""Point"",""coordinates"":[30.24755901092296,-29.24399809724953]}"
00000000000000000077,191.0,0.10394196212291718,"{""type"":""Point"",""coordinates"":[30.469819149777216,-29.321873270186355]}"
00000000000000000078,192.0,0.01086037140339613,"{""type"":""Point"",""coordinates"":[30.115839460742084,-29.569648275156013]}"
00000000000000000079,193.0,0.061962712556123734,"{""type"":""Point"",""coordinates"":[30.066264673950936,-29.60346369663758]}"
0000000000000000007a,194.0,0.01927996054291725,"{""type"":""Point"",""coordinates"":[29.988166720016007,-29.703034806593035]}"
0000000000000000007b,197.0,-0.003488372080028057,"{""type"":""Point"",""coordinates"":[29.97011667894262,-29.652819621249073]}"
0000000000000000007c,198.0,-0.08186507970094681,"{""type"":""Point"",""coordinates"":[30.053037218045112,-29.597654855419574]}"
0000000000000000007d,201.0,-0.11579155176877975,"{""type"":""Point"",""coordinates"":[30.2848457808649,-29.280603607974946]}"
0000000000000000007e,203.0,0.014288687147200108,"{""type"":""Point"",""coordinates"":[29.919635956126108,-29.67678237910608]}"
0000000000000000007f,204.0,0.01106985192745924,"{""type"":""Point"",""coordinates"":[30.316435905826104,-29.254349829307287]}"
00000000000000000080,207.0,-0.053172800689935684,"{""type"":""Point"",""coordinates"":[30.305693243009692,-29.224536762797694]}"
00000000000000000081,209.0,0.001514954725280404,"{""type"":""Point"",""coordinates"":[29.966567612120084,-29.629669982230794]}"
00000000000000000082,212.0,-0.026226473972201347,"{""type"":""Point"",""coordinates"":[30.106980851413283,-29.55344111790708]}"
00000000000000000083,213.0,0.07804600149393082,"{""type"":""Point"",""coordinates"":[30.34659373074591,-29.22480855477751]}"
00000000000000000084,214.0,0.002301068976521492,"{""type"":""Point"",""coordinates"":[29.988716897143362,-29.63834518051299]}"
00000000000000000085,216.0,0.0925946831703186,"{""type"":""Point"",""coordinates"":[30.085738768105983,-29.588626655943866]}"
00000000000000000086,219.0,-0.051319148391485214,"{""type"":""Point"",""coordinates"":[29.984465264037304,-29.680875857372996]}"
00000000000000000087,221.0,0.007339577656239271,"{""type"":""Point"",""coordinates"":[29.93907656643027,-29.667939810768342]}"
00000000000000000088,222.0,0.04945799335837364,"{""type"":""Point"",""coordinates"":[30.491657049997713,-29.26989415149026]}"
00000000000000000089,223.0,-0.10469471663236618,"{""type"":""Point"",""coordinates"":[30.311598333571325,-29.24916602633941]}"
0000000000000000008a,224.0,-0.022177785634994507,"{""type"":""Point"",""coordinates"":[30.290653003851833,-29.286394607383322]}"
0000000000000000008b,225.0,-0.0019385439809411764,"{""type"":""Point"",""coordinates"":[29.917117011527605,-29.659381489627602]}"
0000000000000000008c,226.0,0.10398807376623154,"{""type"":""Point"",""coordinates"":[30.496821987360057,-29.25473921423363]}"
0000000000000000008d,228.0,0.01731850951910019,"{""type"":""Point"",""coordinates"":[30.236537207788345,-29.25366128914869]}"
0000000000000000008e,229.0,0.026895837858319283,"{""type"":""Point"",""coordinates"":[30.299959085351706,-29.24385376174446]}"
0000000000000000008f,230.0,0.13159845769405365,"{""type"":""Point"",""coordinates"":[30.294861243415163,-29.260438522285547]}"
00000000000000000090,232.0,0.05208040401339531,"{""type"":""Point"",""coordinates"":[30.282282736525485,-29.244489442380733]}"
00000000000000000091,233.0,-0.009463722817599773,"{""type"":""Point"",""coordinates"":[30.065580051796964,-29.58642280058915]}"
00000000000000000092,236.0,0.10704870522022247,"{""type"":""Point"",""coordinates"":[29.968199687268392,-29.711711235371872]}"
00000000000000000093,237.0,-0.0035207823384553194,"{""type"":""Point"",""coordinates"":[30.48632217625515,-29.278154108130128]}"
00000000000000000094,238.0,-0.029736051335930824,"{""type"":""Point"",""coordinates"":[30.105005703992347,-29.58676080123588]}"
00000000000000000095,239.0,-0.031770918518304825,"{""type"":""Point"",""coordinates"":[30.05931218594182,-29.578601606087187]}"
00000000000000000096,241.0,0.017957888543605804,"{""type"":""Point"",""coordinates"":[29.97574375373296,-29.637073789772575]}"
00000000000000000097,242.0,0.04441514238715172,"{""type"":""Point"",""coordinates"":[29.990426913570623,-29.71149349892014]}"
00000000000000000098,243.0,0.16120277345180511,"{""type"":""Point"",""coordinates"":[30.514803486038023,-29.22635763173009]}"
00000000000000000099,244.0,-0.008921630680561066,"{""type"":""Point"",""coordinates"":[30.299217819738473,-29.253604360916114]}"
0000000000000000009a,245.0,-0.07140056788921356,"{""type"":""Point"",""coordinates"":[29.9715339817818,-29.697507008800017]}"
0000000000000000009b,247.0,0.0036918886471539736,"{""type"":""Point"",""coordinates"":[29.93439770155699,-29.652194747841918]}"
0000000000000000009c,248.0,0.09404346346855164,"{""type"":""Point"",""coordinates"":[30.07607268040312,-29.54387712558003]}"
0000000000000000009d,250.0,0.039776626974344254,"{""type"":""Point"",""coordinates"":[30.304883471570612,-29.254260561520198]}"
0000000000000000009e,251.0,-0.09196921437978745,"{""type"":""Point"",""coordinates"":[30.1101294779696,-29.560829654461855]}"
0000000000000000009f,253.0,0.011009378358721733,"{""type"":""Point"",""coordinates"":[30.449603950055845,-29.31228198223905]}"
000000000000000000a0,255.0,0.15952762961387634,"{""type"":""Point"",""coordinates"":[30.35454361303908,-29.229690068577476]}"
000000000000000000a1,256.0,0.08129633218050003,"{""type"":""Point"",""coordinates"":[30.070594708575676,-29.555217386731634]}"
000000000000000000a2,257.0,0.032467298209667206,"{""type"":""Point"",""coordinates"":[29.94891948495891,-29.669599497134378]}"
000000000000000000a3,258.0,-0.11950051039457321,"{""type"":""Point"",""coordinates"":[30.06130941001601,-29.590267948980216]}"
000000000000000000a4,259.0,-0.0778411328792572,"{""type"":""Point"",""coordinates"":[29.965915743358583,-29.668633600114774]}"
000000000000000000a5,261.0,-0.05910668894648552,"{""type"":""Point"",""coordinates"":[30.0894743248871,-29.54753381516563]}"
000000000000000000a6,262.0,0.039329566061496735,"{""type"":""Point"",""coordinates"":[30.27398569174957,-29.268763196904253]}"
000000000000000000a7,265.0,-0.014076224528253078,"{""type"":""Point"",""coordinates"":[30.082694891235686,-29.56446469451679]}"
000000000000000000a8,266.0,-0.08426465094089508,"{""type"":""Point"",""coordinates"":[29.9768811822247,-29.652504123214143]}"
000000000000000000a9,267.0,-0.041198503226041794,"{""type"":""Point"",""coordinates"":[30.487157869833208,-29.284909080098103]}"
000000000000000000aa,268.0,0.18816687166690826,"{""type"":""Point"",""coordinates"":[30.454776412240705,-29.276172942606475]}"
000000000000000000ab,269.0,-0.04582284763455391,"{""type"":""Point"",""coordinates"":[30.252639401567272,-29.260396186691253]}"
000000000000000000ac,270.0,0.051658906042575836,"{""type"":""Point"",""coordinates"":[30.28946807538031,-29.26608731620201]}"
000000000000000000ad,276.0,0.01083468645811081,"{""type"":""Point"",""coordinates"":[30.26486355669627,-29.24217287953018]}"
000000000000000000ae,277.0,-0.07904905080795288,"{""type"":""Point"",""coordinates"":[30.327055162916484,-29.226317839096282]}"
000000000000000000af,279.0,-0.11304766684770584,"{""type"":""Point"",""coordinates"":[29.905264020827218,-29.683063539799388]}"
000000000000000000b0,281.0,0.04484790936112404,"{""type"":""Point"",""coordinates"":[30.318546096985198,-29.24412057011853]}"
000000000000000000b1,288.0,0.11496301740407944,"{""type"":""Point"",""coordinates"":[29.987098917191336,-29.62109531752782]}"
000000000000000000b2,289.0,-0.008674467913806438,"{""type"":""Point"",""coordinates"":[30.069332027878776,-29.61147359175354]}"
000000000000000000b3,292.0,0.0854284018278122,"{""type"":""Point"",""coordinates"":[29.965702852689233,-29.659509719991565]}"
000000000000000000b4,293.0,0.06708361953496933,"{""type"":""Point"",""coordinates"":[30.01350226503983,-29.707405330258485]}"
000000000000000000b5,295.0,-0.014940711669623852,"{""type"":""Point"",""coordinates"":[30.104201104533146,-29.57799068293379]}"
000000000000000000b6,300.0,0.17983193695545197,"{""type"":""Point"",""coordinates"":[30.499859894039577,-29.27153909726665]}"
000000000000000000b7,302.0,-0.08530730754137039,"{""type"":""Point"",""coordinates"":[29.918403871499354,-29.654831892719805]}"
000000000000000000b8,305.0,-0.008698754943907261,"{""type"":""Point"",""coordinates"":[30.108459577125174,-29.571085971719864]}"
000000000000000000b9,307.0,-0.008297170512378216,"{""type"":""Point"",""coordinates"":[29.935496859824255,-29.66073471596406]}"
000000000000000000ba,309.0,0.15883685648441315,"{""type"":""Point"",""coordinates"":[30.0725382800681,-29.577649512723255]}"
000000000000000000bb,310.0,0.04499104246497154,"{""type"":""Point"",""coordinates"":[30.307969688805997,-29.258657084742307]}"
000000000000000000bc,311.0,-0.09694179892539978,"{""type"":""Point"",""coordinates"":[30.046649937491413,-29.53801924685945]}"
000000000000000000bd,312.0,-0.0016734912060201168,"{""type"":""Point"",""coordinates"":[30.263021732837117,-29.22697880982787]}"
000000000000000000be,314.0,0.09862253069877625,"{""type"":""Point"",""coordinates"":[29.93273072507165,-29.693582685203797]}"
000000000000000000bf,315.0,0.01405031606554985,"{""type"":""Point"",""coordinates"":[29.98193580817853,-29.65057799994263]}"
000000000000000000c0,316.0,0.06739076972007751,"{""type"":""Point"",""coordinates"":[30.31067202139658,-29.227001189300985]}"
000000000000000000c1,319.0,-0.013972056098282337,"{""type"":""Point"",""coordinates"":[30.26996780701019,-29.26488420388153]}"
000000000000000000c2,320.0,0.07615841180086136,"{""type"":""Point"",""coordinates"":[29.976128866316017,-29.641845805261124]}"
000000000000000000c3,322.0,0.08056338131427765,"{""type"":""Point"",""coordinates"":[29.937541686066897,-29.655839822113524]}"
000000000000000000c4,324.0,0.04110439121723175,"{""type"":""Point"",""coordinates"":[29.95955091792587,-29.636551011246578]}"
000000000000000000c5,325.0,0.15565621852874756,"{""type"":""Point"",""coordinates"":[30.447371360339226,-29.26115175108254]}"
000000000000000000c6,327.0,0.0384150967001915,"{""type"":""Point"",""coordinates"":[30.477389263145547,-29.266508831921804]}"
000000000000000000c7,328.0,-0.03322247788310051,"{""type"":""Point"",""coordinates"":[29.9953038803726,-29.6472467709377]}"
000000000000000000c8,329.0,0.04219917953014374,"{""type"":""Point"",""coordinates"":[29.9683211545805,-29.663979218850656]}"
000000000000000000c9,330.0,0.07399366796016693,"{""type"":""Point"",""coordinates"":[29.95511070527397,-29.646673767890622]}"
000000000000000000ca,331.0,0.020093994215130806,"{""type"":""Point"",""coordinates"":[30.285510589003586,-29.23380893826325]}"
000000000000000000cb,333.0,0.04636029154062271,"{""type"":""Point"",""coordinates"":[30.324681042496895,-29.21514790601399]}"
000000000000000000cc,334.0,-0.07030975073575974,"{""type"":""Point"",""coordinates"":[29.939306467080495,-29.691805501071038]}"
000000000000000000cd,335.0,0.08828088641166687,"{""type"":""Point"",""coordinates"":[30.529290568563844,-29.275033273299634]}"
000000000000000000ce,336.0,0.008143694140017033,"{""type"":""Point"",""coordinates"":[30.0973117119647,-29.56745796967538]}"
000000000000000000cf,340.0,-0.02371113747358322,"{""type"":""Point"",""coordinates"":[29.90723916939392,-29.690043871829474]}"
000000000000000000d0,341.0,-0.057005517184734344,"{""type"":""Point"",""coordinates"":[30.247256813501732,-29.267091110496093]}"
000000000000000000d1,342.0,0.030794046819210052,"{""type"":""Point"",""coordinates"":[30.098033244365272,-29.5485001788769]}"
000000000000000000d2,344.0,0.04240943491458893,"{""type"":""Point"",""coordinates"":[30.338624069869383,-29.240447296504435]}"
000000000000000000d3,346.0,-0.16212418675422668,"{""type"":""Point"",""coordinates"":[30.246198151072225,-29.25591593552001]}"
000000000000000000d4,348.0,-0.08375575393438339,"{""type"":""Point"",""coordinates"":[30.08519967977928,-29.569789136533483]}"
000000000000000000d5,349.0,-0.026928767561912537,"{""type"":""Point"",""coordinates"":[30.074950691089025,-29.607098348057022]}"
000000000000000000d6,351.0,0.07425574213266373,"{""type"":""Point"",""coordinates"":[30.31060853676471,-29.25382071122224]}"
000000000000000000d7,353.0,0.07282470166683197,"{""type"":""Point"",""coordinates"":[29.921225154417563,-29.706521413545268]}"
000000000000000000d8,355.0,0.12736991047859192,"{""type"":""Point"",""coordinates"":[30.48541114435334,-29.298032251117014]}"
000000000000000000d9,357.0,-0.02835020422935486,"{""type"":""Point"",""coordinates"":[30.348192209957062,-29.249521186920273]}"
000000000000000000da,358.0,0.004654070362448692,"{""type"":""Point"",""coordinates"":[29.929617476276984,-29.655687701034257]}"
000000000000000000db,359.0,-0.03057691641151905,"{""type"":""Point"",""coordinates"":[30.26681023824364,-29.217720697483703]}"
000000000000000000dc,363.0,0.05339200422167778,"{""type"":""Point"",""coordinates"":[30.09163121713822,-29.590703469910196]}"
000000000000000000dd,364.0,-0.02419268898665905,"{""type"":""Point"",""coordinates"":[30.275966554025537,-29.22891335123852]}"
000000000000000000de,366.0,-0.054635267704725266,"{""type"":""Point"",""coordinates"":[29.991223097079352,-29.615937759739523]}"
000000000000000000df,372.0,-0.007583750877529383,"{""type"":""Point"",""coordinates"":[30.24219926176404,-29.242065260208506]}"
000000000000000000e0,373.0,-0.1320737898349762,"{""type"":""Point"",""coordinates"":[30.081739568442384,-29.59551831363798]}"
000000000000000000e1,374.0,-0.09089497476816177,"{""type"":""Point"",""coordinates"":[29.97120677738951,-29.66791758631489]}"
000000000000000000e2,377.0,-0.08151966333389282,"{""type"":""Point"",""coordinates"":[30.484103158700552,-29.302413846682864]}"
000000000000000000e3,378.0,-0.11632785946130753,"{""type"":""Point"",""coordinates"":[30.054735236943692,-29.602151569676327]}"
000000000000000000e4,379.0,0.10152208060026169,"{""type"":""Point"",""coordinates"":[30.343560521236586,-29.231966313342525]}"
