system:index,FID,mean,.geo
00000000000000000020,56.0,-0.12509910762310028,"{""type"":""Point"",""coordinates"":[30.251224408620146,-29.254694120234227]}"
00000000000000000021,59.0,-0.04488298296928406,"{""type"":""Point"",""coordinates"":[29.924857497479156,-29.69468923648061]}"
00000000000000000022,60.0,-0.12080696225166321,"{""type"":""Point"",""coordinates"":[30.050050139140204,-29.54838726723571]}"
00000000000000000023,61.0,-0.08490646630525589,"{""type"":""Point"",""coordinates"":[30.51177918993267,-29.281904236670513]}"
00000000000000000024,62.0,0.03724735602736473,"{""type"":""Point"",""coordinates"":[30.460712014557352,-29.279854787548633]}"
00000000000000000025,63.0,0.03887195140123367,"{""type"":""Point"",""coordinates"":[29.92258759243347,-29.687917131120816]}"
00000000000000000026,65.0,-0.13970880210399628,"{""type"":""Point"",""coordinates"":[30.279550211576975,-29.258609698299573]}"
00000000000000000027,66.0,0.08091815561056137,"{""type"":""Point"",""coordinates"":[29.978777418590415,-29.678042246890136]}"
00000000000000000028,70.0,0.09365896135568619,"{""type"":""Point"",""coordinates"":[30.056261646624222,-29.553655707854592]}"
00000000000000000029,71.0,-0.06449390202760696,"{""type"":""Point"",""coordinates"":[29.94067127405686,-29.6616601410037]}"
0000000000000000002a,72.0,-0.05664416402578354,"{""type"":""Point"",""coordinates"":[30.50959798108201,-29.270332863192078]}"
0000000000000000002b,73.0,-0.13632869720458984,"{""type"":""Point"",""coordinates"":[30.074740082845253,-29.59523428445063]}"
0000000000000000002c,74.0,0.025551818311214447,"{""type"":""Point"",""coordinates"":[30.29161299510835,-29.24651915551508]}"
0000000000000000002d,76.0,-0.03807317465543747,"{""type"":""Point"",""coordinates"":[30.00098226164463,-29.706620755048576]}"
0000000000000000002e,77.0,-0.1273808628320694,"{""type"":""Point"",""coordinates"":[30.23799771361853,-29.26238668996577]}"
0000000000000000002f,79.0,-0.1273277997970581,"{""type"":""Point"",""coordinates"":[30.31910928163812,-29.24875724027402]}"
00000000000000000030,83.0,0.18647292256355286,"{""type"":""Point"",""coordinates"":[30.081242619441095,-29.580760268136537]}"
00000000000000000031,85.0,-0.07918134331703186,"{""type"":""Point"",""coordinates"":[29.934045002005515,-29.665844743734294]}"
00000000000000000032,86.0,0.08602113276720047,"{""type"":""Point"",""coordinates"":[30.498214470748056,-29.26381967989436]}"
00000000000000000033,87.0,-0.10561714321374893,"{""type"":""Point"",""coordinates"":[29.94750601336466,-29.67599985111668]}"
00000000000000000034,91.0,-0.09726516157388687,"{""type"":""Point"",""coordinates"":[29.933359713170592,-29.671026221210145]}"
00000000000000000035,92.0,-0.12445497512817383,"{""type"":""Point"",""coordinates"":[30.068954583211166,-29.591413082005253]}"
00000000000000000036,93.0,0.004853411111980677,"{""type"":""Point"",""coordinates"":[30.086447446263673,-29.59319530271338]}"
00000000000000000037,95.0,-0.0518530011177063,"{""type"":""Point"",""coordinates"":[30.088641485296197,-29.558716992576727]}"
00000000000000000038,96.0,-0.09365785121917725,"{""type"":""Point"",""coordinates"":[30.3105487136075,-29.242840452363488]}"
00000000000000000039,97.0,0.06622914224863052,"{""type"":""Point"",""coordinates"":[29.926262833960642,-29.662347176830085]}"
0000000000000000003a,99.0,-0.14024287462234497,"{""type"":""Point"",""coordinates"":[29.969774666469103,-29.623189449306953]}"
0000000000000000003b,100.0,-0.09947780519723892,"{""type"":""Point"",""coordinates"":[29.97658597548965,-29.706526652714366]}"
0000000000000000003c,102.0,-0.12196753919124603,"{""type"":""Point"",""coordinates"":[30.1028332524548,-29.59090384895029]}"
0000000000000000003d,103.0,-0.025316456332802773,"{""type"":""Point"",""coordinates"":[30.499645315433376,-29.282026866319452]}"
0000000000000000003e,104.0,-0.11141315847635269,"{""type"":""Point"",""coordinates"":[29.92469043653307,-29.700169163327423]}"
0000000000000000003f,106.0,-0.08130762726068497,"{""type"":""Point"",""coordinates"":[29.984509285951578,-29.710794690804583]}"
00000000000000000040,107.0,-0.10125969350337982,"{""type"":""Point"",""coordinates"":[29.9593916471836,-29.661267563120003]}"
00000000000000000041,108.0,-0.06915287673473358,"{""type"":""Point"",""coordinates"":[30.274670199223156,-29.26163553329843]}"
00000000000000000042,109.0,-0.10715487599372864,"{""type"":""Point"",""coordinates"":[30.24173123647591,-29.252085105730746]}"
00000000000000000043,113.0,0.03994658961892128,"{""type"":""Point"",""coordinates"":[29.98525286688975,-29.6166750857613]}"
00000000000000000044,114.0,0.02206728421151638,"{""type"":""Point"",""coordinates"":[30.26077089896633,-29.236742914054204]}"
00000000000000000045,118.0,0.009909744374454021,"{""type"":""Point"",""coordinates"":[30.462719525134535,-29.264551784269702]}"
00000000000000000046,119.0,-0.0889161080121994,"{""type"":""Point"",""coordinates"":[30.006510550292283,-29.714557861237537]}"
00000000000000000047,121.0,-0.09944207221269608,"{""type"":""Point"",""coordinates"":[29.933912825088115,-29.68133970686333]}"
00000000000000000048,122.0,0.0195604395121336,"{""type"":""Point"",""coordinates"":[30.336683118020662,-29.231811544756912]}"
00000000000000000049,123.0,0.204237163066864,"{""type"":""Point"",""coordinates"":[30.50462094674815,-29.239113747469723]}"
0000000000000000004a,124.0,-0.03775050491094589,"{""type"":""Point"",""coordinates"":[30.523157189454867,-29.266536901392985]}"
0000000000000000004b,125.0,0.009516177698969841,"{""type"":""Point"",""coordinates"":[30.058924953109926,-29.599003277089007]}"
0000000000000000004c,126.0,-0.07514283806085587,"{""type"":""Point"",""coordinates"":[29.971931651846642,-29.71517211467499]}"
0000000000000000004d,128.0,0.05300898104906082,"{""type"":""Point"",""coordinates"":[30.066214847324705,-29.576171232864155]}"
0000000000000000004e,129.0,-0.019162192940711975,"{""type"":""Point"",""coordinates"":[30.084370261776705,-29.57494629886163]}"
0000000000000000004f,130.0,0.09840446710586548,"{""type"":""Point"",""coordinates"":[30.349397922204346,-29.235632993102286]}"
00000000000000000050,131.0,-0.12448928505182266,"{""type"":""Point"",""coordinates"":[30.284760666925994,-29.262002218964557]}"
00000000000000000051,132.0,-0.026046747341752052,"{""type"":""Point"",""coordinates"":[30.10953366218386,-29.581375190466545]}"
00000000000000000052,134.0,-0.0667731985449791,"{""type"":""Point"",""coordinates"":[29.982209840065384,-29.701779914877015]}"
00000000000000000053,136.0,-0.06402655690908432,"{""type"":""Point"",""coordinates"":[30.00756729163683,-29.720249326595138]}"
00000000000000000054,137.0,-0.13460895419120789,"{""type"":""Point"",""coordinates"":[29.962210123915142,-29.675773988478994]}"
00000000000000000055,138.0,-0.05204685404896736,"{""type"":""Point"",""coordinates"":[30.507783553014413,-29.29037362918684]}"
00000000000000000056,140.0,0.05605614185333252,"{""type"":""Point"",""coordinates"":[30.08888527979008,-29.564318577533886]}"
00000000000000000057,141.0,0.1728939414024353,"{""type"":""Point"",""coordinates"":[30.287090086591498,-29.25094524601865]}"
00000000000000000058,144.0,-0.0809759572148323,"{""type"":""Point"",""coordinates"":[30.00859696115741,-29.724955289877396]}"
00000000000000000059,145.0,0.11380314826965332,"{""type"":""Point"",""coordinates"":[30.482964373728702,-29.258240318545038]}"
0000000000000000005a,147.0,0.09771667420864105,"{""type"":""Point"",""coordinates"":[30.076545658212275,-29.590179328140096]}"
0000000000000000005b,148.0,0.10118895769119263,"{""type"":""Point"",""coordinates"":[30.47127809021807,-29.288827443375872]}"
0000000000000000005c,149.0,0.051767945289611816,"{""type"":""Point"",""coordinates"":[30.458655169304024,-29.30309598243035]}"
0000000000000000005d,150.0,0.05022449791431427,"{""type"":""Point"",""coordinates"":[29.968760583439153,-29.638906355666883]}"
0000000000000000005e,152.0,-0.12112421542406082,"{""type"":""Point"",""coordinates"":[29.953058675958847,-29.653202804419468]}"
0000000000000000005f,153.0,-0.08206731826066971,"{""type"":""Point"",""coordinates"":[30.015746178133593,-29.72255160229178]}"
00000000000000000060,154.0,-0.057530902326107025,"{""type"":""Point"",""coordinates"":[29.911246462675734,-29.698817483105735]}"
00000000000000000061,155.0,0.01426165085285902,"{""type"":""Point"",""coordinates"":[30.324287209895658,-29.269507301972517]}"
00000000000000000062,158.0,-0.039589960128068924,"{""type"":""Point"",""coordinates"":[29.9954351154104,-29.70709031494227]}"
00000000000000000063,159.0,0.08700791001319885,"{""type"":""Point"",""coordinates"":[30.316193096057585,-29.272044883680405]}"
00000000000000000064,160.0,-0.0034634198527783155,"{""type"":""Point"",""coordinates"":[30.290544174172748,-29.281811881245716]}"
00000000000000000065,163.0,0.07782188057899475,"{""type"":""Point"",""coordinates"":[30.47614906407871,-29.272087245110097]}"
00000000000000000066,165.0,-0.10311197489500046,"{""type"":""Point"",""coordinates"":[30.281403686123703,-29.276548576744993]}"
00000000000000000067,166.0,-0.03350337967276573,"{""type"":""Point"",""coordinates"":[29.91272803226408,-29.666813317397875]}"
00000000000000000068,168.0,-0.1096438392996788,"{""type"":""Point"",""coordinates"":[30.318666884888728,-29.22774388285605]}"
00000000000000000069,169.0,0.020255358889698982,"{""type"":""Point"",""coordinates"":[30.284398306919524,-29.269526061148326]}"
0000000000000000006a,170.0,0.02681511640548706,"{""type"":""Point"",""coordinates"":[29.9793418089394,-29.620233828190436]}"
0000000000000000006b,171.0,-0.06672623008489609,"{""type"":""Point"",""coordinates"":[30.06257200899945,-29.60749175578635]}"
0000000000000000006c,173.0,-0.01737339235842228,"{""type"":""Point"",""coordinates"":[30.329050192286704,-29.236768218799842]}"
0000000000000000006d,174.0,0.09218644350767136,"{""type"":""Point"",""coordinates"":[30.27051850997537,-29.20953540739003]}"
0000000000000000006e,175.0,0.09544459730386734,"{""type"":""Point"",""coordinates"":[29.98153242134881,-29.68568862962161]}"
0000000000000000006f,176.0,-0.06778399646282196,"{""type"":""Point"",""coordinates"":[30.317936681805637,-29.238126253439727]}"
00000000000000000070,179.0,-0.006413821130990982,"{""type"":""Point"",""coordinates"":[30.239362807845314,-29.246551308088794]}"
00000000000000000071,182.0,-0.05375990644097328,"{""type"":""Point"",""coordinates"":[30.266220420606437,-29.260253940528536]}"
00000000000000000072,184.0,0.024896729737520218,"{""type"":""Point"",""coordinates"":[30.33209584542456,-29.228191680426544]}"
00000000000000000073,186.0,-0.12837126851081848,"{""type"":""Point"",""coordinates"":[30.277264388913725,-29.273759822908954]}"
00000000000000000074,187.0,-0.11560693383216858,"{""type"":""Point"",""coordinates"":[29.928421893193565,-29.69044762618306]}"
00000000000000000075,189.0,0.14113245904445648,"{""type"":""Point"",""coordinates"":[29.981564171400155,-29.625772932487344]}"
00000000000000000076,190.0,-0.07619783282279968,"{""type"":""Point"",""coordinates"":[30.24755901092296,-29.24399809724953]}"
00000000000000000077,191.0,0.008466459810733795,"{""type"":""Point"",""coordinates"":[30.469819149777216,-29.321873270186355]}"
00000000000000000078,192.0,-0.018822476267814636,"{""type"":""Point"",""coordinates"":[30.115839460742084,-29.569648275156013]}"
00000000000000000079,193.0,0.07127223163843155,"{""type"":""Point"",""coordinates"":[30.066264673950936,-29.60346369663758]}"
0000000000000000007a,194.0,-0.12355662882328033,"{""type"":""Point"",""coordinates"":[29.988166720016007,-29.703034806593035]}"
0000000000000000007b,197.0,3.962750197388232E-4,"{""type"":""Point"",""coordinates"":[29.97011667894262,-29.652819621249073]}"
0000000000000000007c,198.0,1.4052838378120214E-4,"{""type"":""Point"",""coordinates"":[30.053037218045112,-29.597654855419574]}"
0000000000000000007d,201.0,0.005852973088622093,"{""type"":""Point"",""coordinates"":[30.2848457808649,-29.280603607974946]}"
0000000000000000007e,203.0,-0.09155943244695663,"{""type"":""Point"",""coordinates"":[29.919635956126108,-29.67678237910608]}"
0000000000000000007f,204.0,-0.09401240199804306,"{""type"":""Point"",""coordinates"":[30.316435905826104,-29.254349829307287]}"
00000000000000000080,207.0,-0.07152898609638214,"{""type"":""Point"",""coordinates"":[30.305693243009692,-29.224536762797694]}"
00000000000000000081,209.0,-0.025665275752544403,"{""type"":""Point"",""coordinates"":[29.966567612120084,-29.629669982230794]}"
00000000000000000082,212.0,-0.0543992780148983,"{""type"":""Point"",""coordinates"":[30.106980851413283,-29.55344111790708]}"
00000000000000000083,213.0,0.05702364444732666,"{""type"":""Point"",""coordinates"":[30.34659373074591,-29.22480855477751]}"
00000000000000000084,214.0,-0.020457657054066658,"{""type"":""Point"",""coordinates"":[29.988716897143362,-29.63834518051299]}"
00000000000000000085,216.0,-0.015731357038021088,"{""type"":""Point"",""coordinates"":[30.085738768105983,-29.588626655943866]}"
00000000000000000086,219.0,-0.07858148217201233,"{""type"":""Point"",""coordinates"":[29.984465264037304,-29.680875857372996]}"
00000000000000000087,221.0,-0.13155046105384827,"{""type"":""Point"",""coordinates"":[29.93907656643027,-29.667939810768342]}"
00000000000000000088,222.0,0.060972753912210464,"{""type"":""Point"",""coordinates"":[30.491657049997713,-29.26989415149026]}"
00000000000000000089,223.0,-0.013890368863940239,"{""type"":""Point"",""coordinates"":[30.311598333571325,-29.24916602633941]}"
0000000000000000008a,224.0,-0.021689698100090027,"{""type"":""Point"",""coordinates"":[30.290653003851833,-29.286394607383322]}"
0000000000000000008b,225.0,0.004663500469177961,"{""type"":""Point"",""coordinates"":[29.917117011527605,-29.659381489627602]}"
0000000000000000008c,226.0,0.0442119725048542,"{""type"":""Point"",""coordinates"":[30.496821987360057,-29.25473921423363]}"
0000000000000000008d,228.0,0.0011622239835560322,"{""type"":""Point"",""coordinates"":[30.236537207788345,-29.25366128914869]}"
0000000000000000008e,229.0,-0.01205874141305685,"{""type"":""Point"",""coordinates"":[30.299959085351706,-29.24385376174446]}"
0000000000000000008f,230.0,0.16309604048728943,"{""type"":""Point"",""coordinates"":[30.294861243415163,-29.260438522285547]}"
00000000000000000090,232.0,-0.09411922097206116,"{""type"":""Point"",""coordinates"":[30.282282736525485,-29.244489442380733]}"
00000000000000000091,233.0,0.012882504612207413,"{""type"":""Point"",""coordinates"":[30.065580051796964,-29.58642280058915]}"
00000000000000000092,236.0,0.0639442652463913,"{""type"":""Point"",""coordinates"":[29.968199687268392,-29.711711235371872]}"
00000000000000000093,237.0,0.013737719506025314,"{""type"":""Point"",""coordinates"":[30.48632217625515,-29.278154108130128]}"
00000000000000000094,238.0,-0.06759240478277206,"{""type"":""Point"",""coordinates"":[30.105005703992347,-29.58676080123588]}"
00000000000000000095,239.0,0.013880591839551926,"{""type"":""Point"",""coordinates"":[30.05931218594182,-29.578601606087187]}"
00000000000000000096,241.0,-0.11359354853630066,"{""type"":""Point"",""coordinates"":[29.97574375373296,-29.637073789772575]}"
00000000000000000097,242.0,-0.0630732998251915,"{""type"":""Point"",""coordinates"":[29.990426913570623,-29.71149349892014]}"
00000000000000000098,243.0,0.23859728872776031,"{""type"":""Point"",""coordinates"":[30.514803486038023,-29.22635763173009]}"
00000000000000000099,244.0,-0.138918936252594,"{""type"":""Point"",""coordinates"":[30.299217819738473,-29.253604360916114]}"
0000000000000000009a,245.0,-0.06886761635541916,"{""type"":""Point"",""coordinates"":[29.9715339817818,-29.697507008800017]}"
0000000000000000009b,247.0,0.016487454995512962,"{""type"":""Point"",""coordinates"":[29.93439770155699,-29.652194747841918]}"
0000000000000000009c,248.0,0.0902009904384613,"{""type"":""Point"",""coordinates"":[30.07607268040312,-29.54387712558003]}"
0000000000000000009d,250.0,-0.08158096671104431,"{""type"":""Point"",""coordinates"":[30.304883471570612,-29.254260561520198]}"
0000000000000000009e,251.0,-0.08773259073495865,"{""type"":""Point"",""coordinates"":[30.1101294779696,-29.560829654461855]}"
0000000000000000009f,253.0,-0.011526343412697315,"{""type"":""Point"",""coordinates"":[30.449603950055845,-29.31228198223905]}"
000000000000000000a0,255.0,0.13401299715042114,"{""type"":""Point"",""coordinates"":[30.35454361303908,-29.229690068577476]}"
000000000000000000a1,256.0,0.02943066507577896,"{""type"":""Point"",""coordinates"":[30.070594708575676,-29.555217386731634]}"
000000000000000000a2,257.0,-0.055620092898607254,"{""type"":""Point"",""coordinates"":[29.94891948495891,-29.669599497134378]}"
000000000000000000a3,258.0,-0.022726483643054962,"{""type"":""Point"",""coordinates"":[30.06130941001601,-29.590267948980216]}"
000000000000000000a4,259.0,-0.07816393673419952,"{""type"":""Point"",""coordinates"":[29.965915743358583,-29.668633600114774]}"
000000000000000000a5,261.0,-0.07471513748168945,"{""type"":""Point"",""coordinates"":[30.0894743248871,-29.54753381516563]}"
000000000000000000a6,262.0,-0.05973239988088608,"{""type"":""Point"",""coordinates"":[30.27398569174957,-29.268763196904253]}"
000000000000000000a7,265.0,0.03704533725976944,"{""type"":""Point"",""coordinates"":[30.082694891235686,-29.56446469451679]}"
000000000000000000a8,266.0,-0.10519231855869293,"{""type"":""Point"",""coordinates"":[29.9768811822247,-29.652504123214143]}"
000000000000000000a9,267.0,-0.09582015872001648,"{""type"":""Point"",""coordinates"":[30.487157869833208,-29.284909080098103]}"
000000000000000000aa,268.0,0.15775305032730103,"{""type"":""Point"",""coordinates"":[30.454776412240705,-29.276172942606475]}"
000000000000000000ab,269.0,-0.03592071309685707,"{""type"":""Point"",""coordinates"":[30.252639401567272,-29.260396186691253]}"
000000000000000000ac,270.0,-0.008636577054858208,"{""type"":""Point"",""coordinates"":[30.28946807538031,-29.26608731620201]}"
000000000000000000ad,276.0,-0.057381417602300644,"{""type"":""Point"",""coordinates"":[30.26486355669627,-29.24217287953018]}"
000000000000000000ae,277.0,-0.12077054381370544,"{""type"":""Point"",""coordinates"":[30.327055162916484,-29.226317839096282]}"
000000000000000000af,279.0,-0.13921412825584412,"{""type"":""Point"",""coordinates"":[29.905264020827218,-29.683063539799388]}"
000000000000000000b0,281.0,-0.09514739364385605,"{""type"":""Point"",""coordinates"":[30.318546096985198,-29.24412057011853]}"
000000000000000000b1,288.0,0.10380721837282181,"{""type"":""Point"",""coordinates"":[29.987098917191336,-29.62109531752782]}"
000000000000000000b2,289.0,-0.10167873650789261,"{""type"":""Point"",""coordinates"":[30.069332027878776,-29.61147359175354]}"
000000000000000000b3,292.0,0.04683263599872589,"{""type"":""Point"",""coordinates"":[29.965702852689233,-29.659509719991565]}"
000000000000000000b4,293.0,-0.0935569703578949,"{""type"":""Point"",""coordinates"":[30.01350226503983,-29.707405330258485]}"
000000000000000000b5,295.0,-0.021392032504081726,"{""type"":""Point"",""coordinates"":[30.104201104533146,-29.57799068293379]}"
000000000000000000b6,300.0,0.15707345306873322,"{""type"":""Point"",""coordinates"":[30.499859894039577,-29.27153909726665]}"
000000000000000000b7,302.0,-0.12621136009693146,"{""type"":""Point"",""coordinates"":[29.918403871499354,-29.654831892719805]}"
000000000000000000b8,305.0,-0.07237245887517929,"{""type"":""Point"",""coordinates"":[30.108459577125174,-29.571085971719864]}"
000000000000000000b9,307.0,-0.12029410153627396,"{""type"":""Point"",""coordinates"":[29.935496859824255,-29.66073471596406]}"
000000000000000000ba,309.0,0.07169053703546524,"{""type"":""Point"",""coordinates"":[30.0725382800681,-29.577649512723255]}"
000000000000000000bb,310.0,-0.0643555074930191,"{""type"":""Point"",""coordinates"":[30.307969688805997,-29.258657084742307]}"
000000000000000000bc,311.0,-0.12619434297084808,"{""type"":""Point"",""coordinates"":[30.046649937491413,-29.53801924685945]}"
000000000000000000bd,312.0,-0.03781512752175331,"{""type"":""Point"",""coordinates"":[30.263021732837117,-29.22697880982787]}"
000000000000000000be,314.0,0.11064579337835312,"{""type"":""Point"",""coordinates"":[29.93273072507165,-29.693582685203797]}"
000000000000000000bf,315.0,-1.3661202683579177E-4,"{""type"":""Point"",""coordinates"":[29.98193580817853,-29.65057799994263]}"
000000000000000000c0,316.0,0.056807827204465866,"{""type"":""Point"",""coordinates"":[30.31067202139658,-29.227001189300985]}"
000000000000000000c1,319.0,-0.032987382262945175,"{""type"":""Point"",""coordinates"":[30.26996780701019,-29.26488420388153]}"
000000000000000000c2,320.0,0.04510961100459099,"{""type"":""Point"",""coordinates"":[29.976128866316017,-29.641845805261124]}"
000000000000000000c3,322.0,0.052678704261779785,"{""type"":""Point"",""coordinates"":[29.937541686066897,-29.655839822113524]}"
000000000000000000c4,324.0,0.0349295549094677,"{""type"":""Point"",""coordinates"":[29.95955091792587,-29.636551011246578]}"
000000000000000000c5,325.0,0.08229772001504898,"{""type"":""Point"",""coordinates"":[30.447371360339226,-29.26115175108254]}"
000000000000000000c6,327.0,0.08737543225288391,"{""type"":""Point"",""coordinates"":[30.477389263145547,-29.266508831921804]}"
000000000000000000c7,328.0,-0.062328316271305084,"{""type"":""Point"",""coordinates"":[29.9953038803726,-29.6472467709377]}"
000000000000000000c8,329.0,0.012931753881275654,"{""type"":""Point"",""coordinates"":[29.9683211545805,-29.663979218850656]}"
000000000000000000c9,330.0,0.02821042574942112,"{""type"":""Point"",""coordinates"":[29.95511070527397,-29.646673767890622]}"
000000000000000000ca,331.0,-0.06371085345745087,"{""type"":""Point"",""coordinates"":[30.285510589003586,-29.23380893826325]}"
000000000000000000cb,333.0,-0.030082669109106064,"{""type"":""Point"",""coordinates"":[30.324681042496895,-29.21514790601399]}"
000000000000000000cc,334.0,-0.01785563863813877,"{""type"":""Point"",""coordinates"":[29.939306467080495,-29.691805501071038]}"
000000000000000000cd,335.0,0.010518204420804977,"{""type"":""Point"",""coordinates"":[30.529290568563844,-29.275033273299634]}"
000000000000000000ce,336.0,0.01551157608628273,"{""type"":""Point"",""coordinates"":[30.0973117119647,-29.56745796967538]}"
000000000000000000cf,340.0,-0.026722924783825874,"{""type"":""Point"",""coordinates"":[29.90723916939392,-29.690043871829474]}"
000000000000000000d0,341.0,-0.004666775930672884,"{""type"":""Point"",""coordinates"":[30.247256813501732,-29.267091110496093]}"
000000000000000000d1,342.0,0.04946799948811531,"{""type"":""Point"",""coordinates"":[30.098033244365272,-29.5485001788769]}"
000000000000000000d2,344.0,0.016328299418091774,"{""type"":""Point"",""coordinates"":[30.338624069869383,-29.240447296504435]}"
000000000000000000d3,346.0,-0.18442192673683167,"{""type"":""Point"",""coordinates"":[30.246198151072225,-29.25591593552001]}"
000000000000000000d4,348.0,0.014601360075175762,"{""type"":""Point"",""coordinates"":[30.08519967977928,-29.569789136533483]}"
000000000000000000d5,349.0,-0.07906807959079742,"{""type"":""Point"",""coordinates"":[30.074950691089025,-29.607098348057022]}"
000000000000000000d6,351.0,-0.1269758641719818,"{""type"":""Point"",""coordinates"":[30.31060853676471,-29.25382071122224]}"
000000000000000000d7,353.0,-0.06098148226737976,"{""type"":""Point"",""coordinates"":[29.921225154417563,-29.706521413545268]}"
000000000000000000d8,355.0,0.12329140305519104,"{""type"":""Point"",""coordinates"":[30.48541114435334,-29.298032251117014]}"
000000000000000000d9,357.0,-0.07657019048929214,"{""type"":""Point"",""coordinates"":[30.348192209957062,-29.249521186920273]}"
000000000000000000da,358.0,-0.12364836782217026,"{""type"":""Point"",""coordinates"":[29.929617476276984,-29.655687701034257]}"
000000000000000000db,359.0,-0.01311330497264862,"{""type"":""Point"",""coordinates"":[30.26681023824364,-29.217720697483703]}"
000000000000000000dc,363.0,-0.05395711958408356,"{""type"":""Point"",""coordinates"":[30.09163121713822,-29.590703469910196]}"
000000000000000000dd,364.0,0.05980334430932999,"{""type"":""Point"",""coordinates"":[30.275966554025537,-29.22891335123852]}"
000000000000000000de,366.0,-0.06298696249723434,"{""type"":""Point"",""coordinates"":[29.991223097079352,-29.615937759739523]}"
000000000000000000df,372.0,-0.04794330149888992,"{""type"":""Point"",""coordinates"":[30.24219926176404,-29.242065260208506]}"
000000000000000000e0,373.0,-0.1390477418899536,"{""type"":""Point"",""coordinates"":[30.081739568442384,-29.59551831363798]}"
000000000000000000e1,374.0,-0.09653861075639725,"{""type"":""Point"",""coordinates"":[29.97120677738951,-29.66791758631489]}"
000000000000000000e2,377.0,-0.07970867305994034,"{""type"":""Point"",""coordinates"":[30.484103158700552,-29.302413846682864]}"
000000000000000000e3,378.0,-0.15188661217689514,"{""type"":""Point"",""coordinates"":[30.054735236943692,-29.602151569676327]}"
